"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","true_labels"
-9.36484342505192,-12.0333592904904,-8.58892669646672,-1.31437480708141,8.15609122289665,-6.63141862484383,1.35444014178198,0.439925983987511,2.31381786669922,-2.86936230432205,3.83298193929676,3.34023332438969,1.99382677322332,-0.011772824336693,-3.3147329343626,-1.42605488706598,-1.2766226616779,-1.85356720532738,0.788316999025179,0.017465095475629,-0.146709203365153,-0.94994336550169,-1.01599472541624,0.124998658903064,0.148005629065683,-0.337302052469608,-1.83794211957778,-0.304003963981027,-0.14690062725129,0.550929222193687,-0.632326747450647,0.979208005955623,-1.12484557452057,0.992660929651936,-0.637887118969987,0.0457263728211728,-0.0228904824682152,0.34949519045853,0.3344494877566,0.510863349783725,"1"
-19.1598063979616,3.50182597285924,4.258977825836,-4.63574134938048,-2.45790727635147,0.902177352875962,1.16703341883907,0.429808559797906,-0.730145225386404,1.10194799287648,-0.304080232309283,0.0728930755982246,-0.304610102667327,0.558256991470108,-0.518786362283267,-0.850833523244143,0.0321327255752372,-0.100510526693554,-0.236944469471851,0.646341258041627,-0.147208405763048,-0.323387144002126,-0.0528110666142325,0.475835635073684,0.387958199624735,-0.693139945031805,-0.695169414856361,0.662940351427216,-0.302123223158485,0.505398883254418,0.299842880763325,0.385435336632595,-0.227435368045934,0.322680584357317,-0.152839983144831,-0.0449514269928493,-0.0873678721206632,0.226100109679798,0.207741530166735,0.0196759511855072,"2"
-18.9063461229937,6.4513710112648,5.89288157597221,-4.12904356729194,-2.97062944182805,2.42231100108197,1.37039250380449,-0.59612339020138,0.811121435455053,0.466047749920599,1.1052017525107,0.515759151166301,0.205704217844672,0.165491821992071,-0.447634024378504,-0.00433851554632143,0.465313773198691,-0.178999622488478,0.489486665753522,1.46335261304994,0.0712567605444426,-0.924263073861422,-0.421320304997417,0.210409668495363,0.538693428893364,-0.0216287907369443,0.355043905069092,0.0618558322167476,-0.0555624348308969,0.0956418624655134,0.0346449286677775,-0.461440041646634,0.24734352881295,0.0801715040496841,0.0985863086822155,0.176838037553984,0.0008252960851074,0.224000611565337,0.319968451046902,-0.143706477240183,"2"
-0.126859366557721,-12.0740524013024,-6.54014774578469,-4.65636450015319,7.05631251460241,-4.98255588966742,-1.82089689286439,-1.44386373817885,-1.06470631940023,0.779703837551677,-0.342194848968655,-0.190774304010152,0.04037200313344,0.929412558656446,2.52269678032391,3.25781398423328,-2.33397839777838,-1.77110206319749,-1.09240480442456,1.18356282411576,1.96777438040698,-1.42279933717135,-0.619667823046948,0.231043170383383,-0.152872368685418,0.307155918522776,-0.308450735314638,0.103278309914762,-0.131548087215099,-0.44075389556965,-0.146138282710325,0.389008459547528,0.971927751404769,-0.0707740954170801,0.130516928377936,-0.493192260775449,-0.0232115702791577,-0.162988731893054,0.0325922565067129,0.375195391126991,"1"
-18.8320947893015,2.60503061683561,3.17393995412,-5.52871856498769,-1.70864656248044,0.531724041097534,-0.0359369795915306,0.301353933066446,-0.417969729095828,0.614697092065295,-0.649380903191231,0.199037727721513,0.73881370931578,0.0797845197208371,-0.753402470780096,0.474522656310588,0.0732356489798295,-0.681186837210337,0.789333200068473,0.0755560733054428,0.358693894473805,-0.374928807404325,0.193815841858209,0.207655537943311,-0.0182184013236703,0.188280544768865,-0.112491825572864,0.0982415380063623,-0.0285906959712019,-0.0894334609927738,0.30914000251479,0.144432844315015,-0.237179913873921,0.113671039689032,0.175971803085736,0.210890908756268,0.309250063788503,-0.137177253034099,0.0352285659225463,0.151071018760091,"2"
7.7478489270953,-22.053727855469,4.29426426993438,5.13750599651912,-13.8400446917179,1.9230456674714,0.208294539373297,-0.288292372961599,0.300133444348829,0.216304346704169,0.719139048395513,-0.421224201721509,0.422078589366475,0.259228160834597,-0.669080344894434,-0.653680441543282,-0.0460743499988514,-0.0764549232648551,0.375508895913099,-0.044096057330547,1.14685311748117,-0.0395038280723138,-0.178254929759544,1.09619510419342,-1.51337320334875,-0.962890743121829,-0.0364805275184379,-1.9023642454155,0.678698358980835,-0.876247944915005,1.49501006407129,0.569176420270874,-0.556073750706224,-0.393762789818928,0.404804700139997,0.481701129071783,-1.05774338030497,-0.0660550159644273,-0.432965378624537,-0.701182860954859,"3"
14.9395140645644,0.811705128388912,5.71888247616714,-1.04751163203278,4.90714548325746,2.75514588272328,2.0374031940694,-0.592341290355557,-0.0837989218021235,0.669464331804934,1.05747717307922,-0.0601916348322308,0.251562155778683,-1.54098485928924,-1.29065281020012,2.03817501793835,-1.52308403788694,1.18582165865896,-0.156425745134604,0.219842856678998,-0.0385817599807965,0.333516359950713,-0.00225512284000525,0.309715492401474,0.379377909882905,0.97997115888887,0.333448026115826,1.74231137527771,-0.0460671253939818,-0.923895071944639,1.38966442534282,0.372906942661876,-0.0322423943168828,-0.505595244622701,-0.338611231875622,-0.152461990220327,-0.776902025409189,0.391967783198624,-0.0574282305732409,0.413139333453518,"4"
-18.9744733933629,5.96938956836032,5.59274358660211,-4.3560114976264,-2.92604526737993,2.19082541522002,1.54338852957639,-0.272316544440691,0.319464837992981,0.575847345678186,0.753807465943711,0.471936961344494,-0.0613301406700642,0.413339699433836,-0.50752343138938,-0.297313037041987,0.31597922930408,-0.216692971990297,0.349018411138699,1.16832114612539,0.00710769273452865,-0.866747959991414,-0.289894076287526,0.330353833200013,0.440219630394984,-0.322265658677575,-0.0391853576670269,0.3147602923554,-0.503528323212153,0.0686939917830852,-0.000351199080603423,-0.361171919260923,0.170634783313811,0.259791700776915,0.113865833781752,0.0945345462865103,0.0191034600217027,0.229840958553881,0.201243882103743,0.0334436165819203,"2"
-14.4083572978748,6.40395358522871,1.82865694426123,1.3078470938075,-0.762107682317597,2.294182946645,-1.18845511131415,-1.75586108361362,4.54645377848195,-3.55653260713645,4.48020409690424,1.11425458315549,-0.138270252429822,0.0774441826055534,2.33386386065512,1.40563780146297,0.685491769647314,0.26616143599463,-0.417045626214498,1.29940786061287,-0.355191353305896,0.357544709645798,-0.843710185834836,-2.04851009561561,0.389346014744219,1.8650871217299,1.3005898919135,-1.61273327176564,1.66466410660611,1.21071193828406,-0.073297736443734,-0.120009193513181,0.390540275764018,-0.7824350535468,-0.883707798386102,0.223360942961167,0.126986695024347,0.495151719235567,-0.288936025844554,0.201546222640319,"2"
6.60867838359401,-22.7716940829265,3.19324459899762,4.5208376902271,-12.7067062170656,1.71170462008307,0.192563968841121,0.689270220484509,0.481579263893278,-0.122163483524279,0.760783690907361,-0.306931560609619,0.571092635491694,0.550375968181548,0.18300663333517,0.150649482999019,-0.1298826411013,0.485091570023575,-0.121281456135654,-1.02939552003325,-0.581739493310276,-1.54800180922156,0.800906289602116,-0.899934850540699,0.181056136092743,0.559898497352398,0.0378258111060307,-0.14723411645431,-0.113845878360708,1.15887816780093,0.339105896736264,-1.08820259922053,0.122339181615327,0.377465230135174,-0.760537146438408,0.316838111815049,-0.119333978108139,-0.154000593027884,0.724362967931445,-0.399149905893505,"3"
